,unitary
0,"Operator([[0.90789321-0.17879381j, 0.07326195+0.37201529j],
          [0.07326195+0.37201529j, 0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.90789321-0.17879381j,  0.37550674-0.0525107j ],
          [-0.36737798+0.09378755j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.90789321-0.17879381j, -0.22371286+0.30612946j],
          [ 0.32308063+0.19844797j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.90789321-0.17879381j,  0.26466051+0.27150967j],
          [-0.14195282+0.3515851j ,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.90789321-0.17879381j, -0.36547633-0.10094426j],
          [ 0.29991247-0.23198103j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[0.90789321-0.17879381j, 0.04459753+0.37652855j],
          [0.10149728+0.36532313j, 0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[0.90789321-0.17879381j, 0.11145964+0.36240783j],
          [0.03427369+0.37760827j, 0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.90789321-0.17879381j,  0.37427904+0.06064558j],
          [-0.32333756+0.19802906j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.90789321-0.17879381j,  0.36348139-0.10790721j],
          [-0.37725472+0.03796791j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.90789321-0.17879381j, -0.34680332-0.15326494j],
          [ 0.26279582-0.27331491j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
