,unitary
0,"Operator([[ 0.9318629 -0.1567647j , -0.2241333 +0.23837079j],
          [ 0.28978998+0.1519149j ,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9318629 -0.1567647j ,  0.32391784-0.04619094j],
          [-0.32120184+0.06233575j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9318629 -0.1567647j , -0.30640785-0.11476324j],
          [ 0.2519923 -0.20870134j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9318629 -0.1567647j , -0.31748161+0.07913154j],
          [ 0.32589787-0.0291024j ,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9318629 -0.1567647j , -0.3160354 -0.08472303j],
          [ 0.27091892-0.18346473j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9318629 -0.1567647j , -0.2668882 +0.18928037j],
          [ 0.31412939+0.0915374j ,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9318629 -0.1567647j , -0.30541457+0.11738104j],
          [ 0.32701008+0.01099j   ,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9318629 -0.1567647j , -0.17993174+0.27327813j],
          [ 0.25944291+0.19936336j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9318629 -0.1567647j ,  0.15629188+0.28745298j],
          [-0.053636  +0.32276857j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9318629 -0.1567647j ,  0.05125492-0.32315523j],
          [-0.15416837-0.28859744j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
