num_of_intervals,total_time,drift_parameter,taylor_truncate_len,init_seed,target_state_seed,final_cost
1.0,2.0,1.0,20.0,3.0,5.0,-0.4537438786775657
1.0,2.0,1.0,20.0,4.0,5.0,-0.4537438786806397
1.0,2.0,1.0,20.0,5.0,5.0,-0.4537438786807242
1.0,2.0,1.0,20.0,6.0,5.0,-0.45374387863016014
1.0,2.0,1.0,20.0,7.0,5.0,-0.4537438786325187
1.0,2.0,1.0,20.0,8.0,5.0,-0.45374387868073723
1.0,2.0,1.0,20.0,9.0,5.0,-0.4537438786806871
1.0,2.0,1.0,20.0,0.0,6.0,-0.4710645226200596
1.0,2.0,1.0,20.0,1.0,6.0,-0.6047044560541383
1.0,2.0,1.0,20.0,2.0,6.0,-0.6047044560537977
1.0,2.0,1.0,20.0,3.0,6.0,-0.41821579997352926
1.0,2.0,1.0,20.0,4.0,6.0,-0.47106452261969795
1.0,2.0,1.0,20.0,5.0,6.0,-0.4710645226194419
1.0,2.0,1.0,20.0,6.0,6.0,-0.6047044560523461
1.0,2.0,1.0,20.0,7.0,6.0,-0.6047044560541386
1.0,2.0,1.0,20.0,8.0,6.0,-0.6047044560524109
1.0,2.0,1.0,20.0,9.0,6.0,-0.47106452261994775
1.0,2.0,1.0,20.0,0.0,7.0,-0.9651897693338101
1.0,2.0,1.0,20.0,1.0,7.0,-0.965189769333809
1.0,2.0,1.0,20.0,2.0,7.0,-0.397683953216982
1.0,2.0,1.0,20.0,3.0,7.0,-0.39768395321679173
1.0,2.0,1.0,20.0,4.0,7.0,-0.15226607928481817
1.0,2.0,1.0,20.0,5.0,7.0,-0.9651897693196133
1.0,2.0,1.0,20.0,6.0,7.0,-0.9651897693338067
1.0,2.0,1.0,20.0,7.0,7.0,-0.9651897693305588
1.0,2.0,1.0,20.0,8.0,7.0,-0.39768395321699757
1.0,2.0,1.0,20.0,9.0,7.0,-0.9651897693338105
1.0,2.0,1.0,20.0,0.0,8.0,-0.8655725844354331
1.0,2.0,1.0,20.0,1.0,8.0,-0.8655725844367085
1.0,2.0,1.0,20.0,2.0,8.0,-0.03326950915839144
1.0,2.0,1.0,20.0,3.0,8.0,-0.033269509117446805
1.0,2.0,1.0,20.0,4.0,8.0,-0.8655725844367079
1.0,2.0,1.0,20.0,5.0,8.0,-0.8655725844367081
1.0,2.0,1.0,20.0,6.0,8.0,-0.8655725844367029
1.0,2.0,1.0,20.0,7.0,8.0,-0.8655725844367079
1.0,2.0,1.0,20.0,8.0,8.0,-0.8655725844367079
1.0,2.0,1.0,20.0,9.0,8.0,-0.8655725844367081
1.0,2.0,1.0,20.0,0.0,9.0,-0.28828340066703845
1.0,2.0,1.0,20.0,1.0,9.0,-0.9113993902925802
1.0,2.0,1.0,20.0,2.0,9.0,-0.9113993902711055
1.0,2.0,1.0,20.0,3.0,9.0,-0.9113993902860797
1.0,2.0,1.0,20.0,4.0,9.0,-0.20733070677592952
1.0,2.0,1.0,20.0,5.0,9.0,-0.28828340066762287
1.0,2.0,1.0,20.0,6.0,9.0,-0.288283400667623
1.0,2.0,1.0,20.0,7.0,9.0,-0.2882834006655103
1.0,2.0,1.0,20.0,8.0,9.0,-0.9113993902926429
1.0,2.0,1.0,20.0,9.0,9.0,-0.28828340066761154
1.0,3.0,1.0,20.0,0.0,0.0,-0.5835189230524063
1.0,3.0,1.0,20.0,1.0,0.0,-0.5835189230403537
1.0,3.0,1.0,20.0,2.0,0.0,-0.43833098372794776
1.0,3.0,1.0,20.0,3.0,0.0,-0.4383309841649513
1.0,3.0,1.0,20.0,4.0,0.0,-0.3773647424823813
1.0,3.0,1.0,20.0,5.0,0.0,-0.5835189230149175
1.0,3.0,1.0,20.0,6.0,0.0,-0.5835189230194705
1.0,3.0,1.0,20.0,7.0,0.0,-0.5835189229177447
1.0,3.0,1.0,20.0,8.0,0.0,-0.4383309843312495
1.0,3.0,1.0,20.0,9.0,0.0,-0.5835189230307601
1.0,3.0,1.0,20.0,0.0,1.0,-0.3643219928777718
1.0,3.0,1.0,20.0,1.0,1.0,-0.5602095896073133
1.0,3.0,1.0,20.0,2.0,1.0,-0.5602095895877865
1.0,3.0,1.0,20.0,3.0,1.0,-0.5602095896126893
1.0,3.0,1.0,20.0,4.0,1.0,-0.36432199287730715
1.0,3.0,1.0,20.0,5.0,1.0,-0.36432199282539385
1.0,3.0,1.0,20.0,6.0,1.0,-0.5602095896103338
1.0,3.0,1.0,20.0,7.0,1.0,-0.3643219928974676
1.0,3.0,1.0,20.0,8.0,1.0,-0.5602095896101122
1.0,3.0,1.0,20.0,9.0,1.0,-0.3643219928798815
1.0,3.0,1.0,20.0,0.0,2.0,-0.6818172710126228
1.0,3.0,1.0,20.0,1.0,2.0,-0.6818172710017357
