,unitary
0,"Operator([[ 0.9318629 -0.1567647j , -0.26043622-0.19806399j],
          [ 0.18129553-0.2723753j ,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9318629 -0.1567647j ,  0.28701596+0.157093j  ],
          [-0.21981773+0.24235622j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9318629 -0.1567647j ,  0.19360142+0.26377047j],
          [-0.0966407 +0.3125971j ,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.9318629 -0.1567647j , 0.0815035 +0.31688097j],
          [0.02666447+0.32610639j, 0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9318629 -0.1567647j , -0.16052157+0.2851126j ],
          [ 0.2449733 +0.21689733j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9318629 -0.1567647j , -0.27013472+0.18461745j],
          [ 0.31567153+0.08606889j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9318629 -0.1567647j , -0.32288972-0.05290175j],
          [ 0.28780772-0.15563768j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9318629 -0.1567647j, -0.2601303 -0.1984656j],
          [ 0.18087505-0.2726547j,  0.9318629 -0.1567647j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9318629 -0.1567647j ,  0.04592639-0.32395545j],
          [-0.14939497-0.29109708j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9318629 -0.1567647j , -0.19531064+0.26250738j],
          [ 0.27045117+0.18415356j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
