,unitary
0,"Operator([[ 0.9027011 -0.18298657j, -0.11114077-0.37322161j],
          [-0.04297191-0.38704013j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9027011 -0.18298657j,  0.30151257-0.24644841j],
          [-0.37368299-0.10957949j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9027011 -0.18298657j,  0.34806244+0.17464016j],
          [-0.25257865+0.29639614j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9027011 -0.18298657j,  0.23201799+0.31275278j],
          [-0.09191105+0.37841644j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9027011 -0.18298657j, -0.38852539+0.02635657j],
          [ 0.36811931-0.12702291j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9027011 -0.18298657j, -0.29156849+0.25813652j],
          [ 0.36907546+0.12421736j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9027011 -0.18298657j, -0.19128142-0.3392021j ],
          [ 0.04409034-0.38691432j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9027011 -0.18298657j, -0.36950071-0.12294662j],
          [ 0.29245502-0.25713169j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9027011 -0.18298657j, -0.2765982 -0.27411692j],
          [ 0.14801765-0.36019081j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9027011 -0.18298657j, -0.25128545+0.29749331j],
          [ 0.34729858+0.17615432j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
