,unitary
0,"Operator([[ 8.77750529e-01-0.20089548j, -1.72158044e-04+0.4349655j ],
          [ 1.89350020e-01+0.39158854j,  8.77750529e-01-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.87775053-0.20089548j, -0.11562562-0.41931579j],
          [-0.07827316-0.42786485j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[0.87775053-0.20089548j, 0.09473191+0.4245243j ],
          [0.09935237+0.42346679j, 0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.87775053-0.20089548j,  0.30846296+0.30666858j],
          [-0.14436432+0.41030959j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.87775053-0.20089548j, -0.35504506-0.2512728j ],
          [ 0.21040429-0.38069023j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.87775053-0.20089548j,  0.1666731 -0.40176498j],
          [-0.32483422-0.28927106j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.87775053-0.20089548j, -0.38305852+0.20606112j],
          [ 0.43455342+0.01892988j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.87775053-0.20089548j,  0.4349619 +0.00177815j],
          [-0.39088675+0.19079456j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.87775053-0.20089548j, -0.28273647+0.3305376j ],
          [ 0.3983617 +0.174651j  ,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.87775053-0.20089548j, -0.24496564-0.35942572j],
          [ 0.0642408 -0.43019546j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
