,unitary
0,"Operator([[ 0.88064867-0.19898603j,  0.41035964-0.12832552j],
          [-0.42566744+0.06057808j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.88064867-0.19898603j,  0.42987495-0.00836653j],
          [-0.3917097 +0.17727376j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.88064867-0.19898603j, -0.29173203+0.31583999j],
          [ 0.39918758+0.15972399j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.88064867-0.19898603j, 0.09476141+0.41938377j],
          [0.09476141+0.41938377j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.88064867-0.19898603j, -0.42825176+0.03824793j],
          [ 0.4030919 -0.14959744j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j, -0.42484168-0.06612125j],
          [ 0.35513892-0.24236093j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j,  0.39860324+0.16117671j],
          [-0.29057985+0.31690034j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[0.88064867-0.19898603j, 0.09476141+0.41938377j],
          [0.09476141+0.41938377j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.88064867-0.19898603j,  0.1976384 -0.38183968j],
          [-0.34261216-0.25976794j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.88064867-0.19898603j, -0.41835676-0.09919725j],
          [ 0.33506278-0.26943536j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
