,unitary
0,"Operator([[ 0.92502524-0.16355243j, -0.20852944-0.27220283j],
          [ 0.10254911-0.3272042j ,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.92502524-0.16355243j, -0.18140709-0.29098174j],
          [ 0.07063187-0.3355444j ,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.92502524-0.16355243j, -0.30774738-0.15122982j],
          [ 0.23723311-0.24758707j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.92502524-0.16355243j,  0.34287287-0.00413558j],
          [-0.3235035 +0.11368551j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.92502524-0.16355243j,  0.2298195 -0.25448361j],
          [-0.30314803-0.16025035j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.92502524-0.16355243j,  0.22584787-0.25801482j],
          [-0.30062804-0.16492934j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.92502524-0.16355243j, -0.25200571-0.23253393j],
          [ 0.15699191-0.30484824j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.92502524-0.16355243j,  0.24203575+0.24289422j],
          [-0.14407388+0.31116173j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.92502524-0.16355243j, -0.33930645+0.04949789j],
          [ 0.33570794-0.06985047j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.92502524-0.16355243j, -0.32309393-0.11484433j],
          [ 0.26412575-0.21866983j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
