,unitary
0,"Operator([[ 0.90789321-0.17879381j, -0.34229406-0.16308729j],
          [ 0.25489902-0.2806941j ,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.90789321-0.17879381j, -0.31956064+0.20406784j],
          [ 0.37307381+0.06766551j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.90789321-0.17879381j, -0.37912702-0.00503899j],
          [ 0.34890737-0.14841273j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.90789321-0.17879381j,  0.35562813-0.13149646j],
          [-0.37893197+0.0131624j ,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.90789321-0.17879381j,  0.22591419-0.30450857j],
          [-0.324503  -0.19611346j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.90789321-0.17879381j, -0.34514231+0.15696965j],
          [ 0.37888755+0.01438454j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[0.90789321-0.17879381j, 0.07326195+0.37201529j],
          [0.07326195+0.37201529j, 0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.90789321-0.17879381j, -0.33978821+0.16824584j],
          [ 0.37820871+0.02684881j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.90789321-0.17879381j, -0.2899206 +0.2443537j ],
          [ 0.36092177+0.1161816j ,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.90789321-0.17879381j, -0.02834265-0.3780997j ],
          [-0.11713415-0.36061375j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
