,unitary
0,"Operator([[ 0.92502524-0.16355243j, -0.08165908-0.33303258j],
          [-0.03748783-0.34084244j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.92502524-0.16355243j,  0.34125752-0.03349946j],
          [-0.33205489+0.08554798j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.92502524-0.16355243j,  0.33797171-0.05791396j],
          [-0.33733998+0.06148697j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.92502524-0.16355243j,  0.31955582-0.12435026j],
          [-0.34282144-0.00723625j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.92502524-0.16355243j, 0.0597013 +0.33766057j],
          [0.0597013 +0.33766057j, 0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.92502524-0.16355243j, -0.27013293-0.21120395j],
          [ 0.18133413-0.29102721j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.92502524-0.16355243j, -0.28683064+0.1879018j ],
          [ 0.333872  +0.07815623j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.92502524-0.16355243j,  0.34068398-0.03890153j],
          [-0.33336849+0.08027676j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.92502524-0.16355243j, -0.24349637+0.24142996j],
          [ 0.31151965+0.14329834j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.92502524-0.16355243j,  0.24082026+0.24409938j],
          [-0.14251884+0.31187704j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
