,unitary
0,"Operator([[ 0.99376067-0.04972948j, -0.08321462-0.05515468j],
          [ 0.07729261-0.06318674j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99376067-0.04972948j, -0.08055259-0.0589745j ],
          [ 0.07426253-0.06672172j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.99376067-0.04972948j, -0.07777518-0.0625918j ],
          [ 0.07113787-0.07004366j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.99376067-0.04972948j, 0.00498959+0.09970865j],
          [0.00498959+0.09970865j, 0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99376067-0.04972948j, -0.07507443-0.06580684j],
          [ 0.06812965-0.07297302j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99376067-0.04972948j, -0.07414737-0.06684967j],
          [ 0.06710311-0.07391809j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99376067-0.04972948j, -0.07272831-0.06839082j],
          [ 0.06553728-0.07530986j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[0.99376067-0.04972948j, 0.00498959+0.09970865j],
          [0.00498959+0.09970865j, 0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.99376067-0.04972948j, -0.07078805-0.07039718j],
          [ 0.06340641-0.0771125j ,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99376067-0.04972948j, -0.07176618-0.06939976j],
          [ 0.06447923-0.07621772j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
