,unitary
0,"Operator([[0.90789321-0.17879381j, 0.12400535+0.35830903j],
          [0.02111064+0.37857236j, 0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.90789321-0.17879381j,  0.18846982+0.32900124j],
          [-0.04965268+0.37589533j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.90789321-0.17879381j, -0.02770117+0.37814724j],
          [ 0.16901125+0.33940814j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.90789321-0.17879381j,  0.31749036+0.20727411j],
          [-0.2151935 +0.31217695j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.90789321-0.17879381j, -0.17483604-0.33644472j],
          [ 0.03421464-0.37761362j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.90789321-0.17879381j, -0.04043949+0.37699779j],
          [ 0.18036258+0.33351466j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.90789321-0.17879381j,  0.29945294+0.23257391j],
          [-0.18891022+0.32874856j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.90789321-0.17879381j,  0.36874912+0.08824271j],
          [-0.30775681+0.22146881j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.90789321-0.17879381j,  0.34736165-0.1519953j ],
          [-0.37905509-0.00894013j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.90789321-0.17879381j, -0.30305859-0.22785561j],
          [ 0.19403563-0.32574969j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
