,unitary
0,"Operator([[ 0.99230021-0.05518458j, -0.06012284-0.0931676j ],
          [ 0.04942143-0.09925966j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99230021-0.05518458j, -0.05918933-0.09376343j],
          [ 0.0484276 -0.09974831j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.99230021-0.05518458j, -0.10034877-0.04717077j],
          [ 0.09449955-0.05800683j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.99230021-0.05518458j, -0.06643845-0.08877438j],
          [ 0.05618522-0.09559382j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[9.92300209e-01-0.05518458j, 1.17290172e-02+0.11026054j],
          [5.69288566e-04+0.11088117j, 9.92300209e-01-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99230021-0.05518458j, -0.10807067-0.02481304j],
          [ 0.10465292-0.03664319j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99230021-0.05518458j, -0.10535905-0.03456051j],
          [ 0.10087719-0.04602988j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[0.99230021-0.05518458j, 0.01130776+0.11030454j],
          [0.00099282+0.11087818j, 0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.99230021-0.05518458j, 0.01066256+0.11036878j],
          [0.00164117+0.11087048j, 0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99230021-0.05518458j, -0.09292486-0.06049733j],
          [ 0.08564374-0.07042803j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
