,unitary
0,"Operator([[ 0.9318629 -0.1567647j , -0.23136787+0.23135531j],
          [ 0.2943309 +0.14291847j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9318629 -0.1567647j ,  0.29054847-0.15045915j],
          [-0.32378523-0.0471115j ,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9318629 -0.1567647j , -0.10404942-0.31020975j],
          [-0.00317676-0.32717927j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9318629 -0.1567647j , -0.32501451+0.03770863j],
          [ 0.31946278-0.07070999j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9318629 -0.1567647j , -0.25883912-0.20014664j],
          [ 0.17910491-0.27382075j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[0.9318629 -0.1567647j , 0.02399348+0.32631378j],
          [0.08409533+0.31620301j, 0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9318629 -0.1567647j , -0.21334222+0.24807552j],
          [ 0.28276821+0.16461625j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9318629 -0.1567647j , -0.09917562+0.31180213j],
          [ 0.19573669+0.26218985j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9318629 -0.1567647j ,  0.15789086+0.28657782j],
          [-0.05543332+0.32246475j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9318629 -0.1567647j ,  0.05691217-0.32220704j],
          [-0.15920398-0.28585042j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
