,unitary
0,"Operator([[ 0.96939523-0.10815603j, -0.21958992-0.01885286j],
          [ 0.2100351 -0.06678639j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.96939523-0.10815603j, -0.20671326+0.07645124j],
          [ 0.21847988+0.02901217j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.96939523-0.10815603j, -0.19879125-0.09516936j],
          [ 0.17292787-0.13664229j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.96939523-0.10815603j,  0.11152199+0.1901j    ],
          [-0.06688206+0.21000466j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.96939523-0.10815603j, -0.20738625-0.07460635j],
          [ 0.18584357-0.11847925j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.96939523-0.10815603j, -0.14371245-0.16709846j],
          [ 0.10335045-0.19466343j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.96939523-0.10815603j, -0.16557472-0.14546539j],
          [ 0.12944301-0.1783807j ,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.96939523-0.10815603j,  0.14365174+0.16715066j],
          [-0.10327972+0.19470096j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.96939523-0.10815603j, -0.2016842 -0.08887434j],
          [ 0.1771371 -0.13113967j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.96939523-0.10815603j, -0.22025775+0.00785428j],
          [ 0.2165727 -0.04088316j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
