,unitary
0,"Operator([[ 0.9827211 -0.08208352j, -0.03460904-0.16224593j],
          [ 0.0072135 -0.16573923j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9827211 -0.08208352j, -0.00765821+0.16571928j],
          [ 0.03504428+0.16215248j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9827211 -0.08208352j, -0.16470562+0.01983902j],
          [ 0.16571455-0.00775991j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9827211 -0.08208352j,  0.16542535-0.01248916j],
          [-0.165205  +0.01512733j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9827211 -0.08208352j,  0.16277401-0.03203357j],
          [-0.16583273-0.00458611j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9827211 -0.08208352j, -0.04939978+0.15837042j],
          [ 0.0749883 +0.14798068j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9827211 -0.08208352j,  0.0522677 +0.15744718j],
          [-0.02542356+0.16393648j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9827211 -0.08208352j, -0.14524915+0.08015118j],
          [ 0.15653323+0.05494427j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9827211 -0.08208352j, -0.16537081+0.01319172j],
          [ 0.16526776-0.01442545j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9827211 -0.08208352j,  0.02186362-0.16444911j],
          [-0.04884213-0.15854329j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
