,unitary
0,"Operator([[ 0.99230021-0.05518458j,  0.08713335+0.06857651j],
          [-0.0789921 +0.0778152j ,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99230021-0.05518458j,  0.11086978-0.00168765j],
          [-0.11037324+0.01061629j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.99230021-0.05518458j, -0.10184852+0.04383876j],
          [ 0.10608143+0.0322752j ,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.99230021-0.05518458j, -0.02525144-0.10796908j],
          [ 0.01312383-0.11010323j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99230021-0.05518458j,  0.08870179+0.06653532j],
          [-0.0807772 +0.07596052j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99230021-0.05518458j,  0.06478462-0.08998839j],
          [-0.07436328-0.08224999j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99230021-0.05518458j,  0.04664728-0.10059318j],
          [-0.05751366-0.0948005j ,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.99230021-0.05518458j,  0.10342272+0.03998373j],
          [-0.09835146+0.05120495j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.99230021-0.05518458j, -0.11024237-0.01189864j],
          [ 0.10824321-0.02404923j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99230021-0.05518458j,  0.0930394 +0.06032103j],
          [-0.08577712+0.07026552j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
