,unitary
0,"Operator([[ 0.99230021-0.05518458j,  0.0215155 +0.10877518j],
          [-0.00932154+0.11049012j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99230021-0.05518458j,  0.1057729 +0.03327238j],
          [-0.10143132+0.04479558j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.99230021-0.05518458j, -0.10349519+0.03979577j],
          [ 0.10726965+0.02807455j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.99230021-0.05518458j, -0.09630534-0.0549567j ],
          [ 0.08961773-0.0652964j ,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99230021-0.05518458j,  0.02070731+0.10893193j],
          [-0.00850096+0.11055628j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99230021-0.05518458j, -0.00387377-0.11081494j],
          [-0.00843757-0.11056114j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99230021-0.05518458j, -0.04144659-0.10284521j],
          [ 0.02978726-0.10680672j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.99230021-0.05518458j,  0.06432751+0.09031572j],
          [-0.05391639+0.09689159j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.99230021-0.05518458j, -0.11060528+0.00783774j],
          [ 0.1107923 -0.00447479j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99230021-0.05518458j,  0.03097365+0.10646873j],
          [-0.01897712+0.10924663j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
