,unitary
0,"Operator([[ 0.9827211 -0.08208352j, -0.13699497-0.09356231j],
          [ 0.11957503-0.11499277j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9827211 -0.08208352j, -0.15041143+0.0699852j ],
          [ 0.15993749+0.04406276j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9827211 -0.08208352j,  0.0858126 +0.1419779j ],
          [-0.06106993+0.15424653j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9827211 -0.08208352j, -0.16013104+0.04335409j],
          [ 0.16510442+0.01618822j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9827211 -0.08208352j,  0.05257747-0.15734401j],
          [-0.07795168-0.14644133j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9827211 -0.08208352j, -0.07857753-0.14610647j],
          [ 0.0532502 -0.15711761j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9827211 -0.08208352j, -0.16460072-0.02069132j],
          [ 0.15888727-0.04771123j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9827211 -0.08208352j, -0.02397615-0.16415441j],
          [-0.00358867-0.16585731j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9827211 -0.08208352j, -0.02111796-0.16454652j],
          [-0.0064723 -0.16576983j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9827211 -0.08208352j,  0.10779588+0.12610145j],
          [-0.08538244+0.14223701j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
