,unitary
0,"Operator([[ 0.96939523-0.10815603j, -0.05844649-0.21250688j],
          [ 0.01017326-0.22016283j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.96939523-0.10815603j, -0.14791927+0.16338621j],
          [ 0.1802919 +0.12676749j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.96939523-0.10815603j, -0.20884693-0.07041395j],
          [ 0.18819233-0.11471187j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.96939523-0.10815603j,  0.19083341-0.1102623j ],
          [-0.2104424 -0.0654917j ,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.96939523-0.10815603j,  0.16042818-0.15112235j],
          [-0.18979029-0.11204825j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.96939523-0.10815603j, -0.18647304+0.11748604j],
          [ 0.20778134+0.07349883j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.96939523-0.10815603j,  0.12185502+0.18364781j],
          [-0.07838305+0.2059885j ,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.96939523-0.10815603j, -0.22026957+0.00751531j],
          [ 0.21650952-0.04121641j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.96939523-0.10815603j, -0.21925414-0.02242297j],
          [ 0.20892072-0.07019471j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.96939523-0.10815603j,  0.05292019-0.21395004j],
          [-0.09877299-0.19702554j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
