,unitary
0,"Operator([[ 0.87775053-0.20089548j, -0.35754996+0.24769546j],
          [ 0.42969382+0.06751475j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.87775053-0.20089548j, -0.19960332-0.38646284j],
          [ 0.01163422-0.43480991j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.87775053-0.20089548j, -0.4123384 +0.13846321j],
          [ 0.43151564-0.0546742j ,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.87775053-0.20089548j,  0.38840835+0.19579062j],
          [-0.264579  +0.34524335j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.87775053-0.20089548j, -0.06222758-0.43049128j],
          [-0.13121622-0.41470148j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.87775053-0.20089548j,  0.12136914-0.41768954j],
          [-0.29096704-0.32331594j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.87775053-0.20089548j, -0.37192941-0.22552944j],
          [ 0.23680522-0.36485381j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.87775053-0.20089548j,  0.42152669+0.10728589j],
          [-0.33289683+0.27995485j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.87775053-0.20089548j, -0.43343397+0.03646933j],
          [ 0.40614726-0.15569014j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.87775053-0.20089548j, -0.09564325-0.42431991j],
          [-0.09844285-0.42367915j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
