,unitary
0,"Operator([[ 0.96939523-0.10815603j, -0.13167453+0.17673988j],
          [ 0.16738973+0.14337309j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.96939523-0.10815603j, -0.07485107-0.20729805j],
          [ 0.02732246-0.21869762j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.96939523-0.10815603j, -0.10469173+0.19394537j],
          [ 0.14486249+0.16610245j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.96939523-0.10815603j,  0.09264408+0.1999806j ],
          [-0.0462907 +0.21548164j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.96939523-0.10815603j, -0.15325396-0.15839315j],
          [ 0.11457597-0.1882751j ,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.96939523-0.10815603j,  0.0262457 -0.21882945j],
          [-0.07382984-0.20766396j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.96939523-0.10815603j, -0.19297047-0.106478j  ],
          [ 0.16475783-0.14638997j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.96939523-0.10815603j,  0.21773893-0.034131j  ],
          [-0.21990714+0.01469744j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.96939523-0.10815603j, -0.21900506+0.02473762j],
          [ 0.21907186-0.0241389j ,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.96939523-0.10815603j,  0.01469792-0.21990711j],
          [-0.06280353-0.21126022j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
