,unitary
0,"Operator([[ 0.9318629 -0.1567647j ,  0.30123418+0.12772759j],
          [-0.24286154+0.2192593j ,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9318629 -0.1567647j ,  0.29373236+0.14414462j],
          [-0.23040108+0.23231813j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9318629 -0.1567647j , -0.16676203+0.28150808j],
          [ 0.24969088+0.21144936j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9318629 -0.1567647j , -0.06094392-0.32146883j],
          [-0.04759352-0.32371473j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9318629 -0.1567647j ,  0.25849481+0.20059113j],
          [-0.17863412+0.27412811j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9318629 -0.1567647j ,  0.32714298-0.00581735j],
          [-0.31103943+0.1015423j ,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9318629 -0.1567647j ,  0.30563067-0.11681723j],
          [-0.3270298 -0.01038651j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9318629 -0.1567647j ,  0.30330892+0.12271946j],
          [-0.24646072+0.21520568j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9318629 -0.1567647j , -0.27458093+0.1779373j ],
          [ 0.3176873 +0.07830167j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9318629 -0.1567647j ,  0.31995979+0.06842587j],
          [-0.27995965+0.16934865j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
