,unitary
0,"Operator([[0.95240675-0.13313589j, 0.03796368+0.27157868j],
          [0.03796368+0.27157868j, 0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.95240675-0.13313589j, -0.00724766-0.27412349j],
          [-0.06820011-0.26560302j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.95240675-0.13313589j, -0.25455374-0.10197358j],
          [ 0.21683286-0.16786819j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.95240675-0.13313589j, -0.20312509-0.18421839j],
          [ 0.1448225 -0.2328576j ,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.95240675-0.13313589j, 0.06811512+0.26562483j],
          [0.00733538+0.27412116j, 0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.95240675-0.13313589j, -0.22565879-0.15580221j],
          [ 0.17428469-0.21170986j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.95240675-0.13313589j, -0.1347488 -0.23882835j],
          [ 0.06409215-0.26662411j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.95240675-0.13313589j,  0.27274465+0.02840022j],
          [-0.2545017 +0.1021034j ,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.95240675-0.13313589j, -0.08901402-0.25936986j],
          [ 0.01447764-0.27383684j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.95240675-0.13313589j,  0.15645179+0.22520891j],
          [-0.08869793+0.25947812j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
