,unitary
0,"Operator([[ 0.998072  -0.02773136j,  0.05531826+0.00480999j],
          [-0.05496583+0.00787422j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.998072  -0.02773136j,  0.05522315+0.00580081j],
          [-0.05481585+0.00885824j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.998072  -0.02773136j, -0.00944537+0.05471774j],
          [ 0.01246911+0.05410884j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.998072  -0.02773136j,  0.05192817-0.01966496j],
          [-0.05293999-0.0167512j ,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.998072  -0.02773136j,  0.05542934-0.00329148j],
          [-0.05552659-0.00020857j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.998072  -0.02773136j, -0.04077038-0.03769645j],
          [ 0.03861431-0.03990215j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.998072  -0.02773136j,  0.05549073+0.00200618j],
          [-0.05529372+0.00508432j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.998072  -0.02773136j,  0.04792399-0.02804527j],
          [-0.04940732-0.02534093j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.998072  -0.02773136j,  0.05460861+0.01005708j],
          [-0.05396592+0.01307382j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.998072  -0.02773136j,  0.03555583-0.04265007j],
          [-0.03786921-0.04060996j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
