,unitary
0,"Operator([[ 0.998072  -0.02773136j, -0.05550524+0.00155365j],
          [ 0.05550588-0.00153078j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.998072  -0.02773136j, -0.05526139+0.00542448j],
          [ 0.05547733+0.00234761j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.998072  -0.02773136j, -0.0555022 +0.00165861j],
          [ 0.05550867-0.00142581j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.998072  -0.02773136j,  0.04935127-0.02544991j],
          [-0.05068829-0.02267032j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.998072  -0.02773136j, -0.02793237-0.04798988j],
          [ 0.02522454-0.04946684j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.998072  -0.02773136j, -0.05551924+0.00092697j],
          [ 0.05548506-0.00215728j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[0.998072  -0.02773136j, 0.00154222+0.05550556j],
          [0.00154222+0.05550556j, 0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.998072  -0.02773136j, -0.05544109-0.00308727j],
          [ 0.05518413-0.00616098j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.998072  -0.02773136j, -0.05507698-0.00705494j],
          [ 0.05460027-0.01010232j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.998072  -0.02773136j, -0.05043032-0.02323852j],
          [ 0.04906215-0.02600291j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
