,unitary
0,"Operator([[ 0.97517033-0.0978434j ,  0.10932559-0.16588375j],
          [-0.14010237-0.14085748j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.97517033-0.0978434j , -0.06058737+0.18920537j],
          [ 0.09696897+0.17339701j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.97517033-0.0978434j ,  0.14099648-0.13996248j],
          [-0.16599219-0.10916087j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.97517033-0.0978434j , -0.02771994+0.19672597j],
          [ 0.0662508 +0.18729745j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.97517033-0.0978434j , -0.12093615+0.15761964j],
          [ 0.14983967+0.13045143j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.97517033-0.0978434j , -0.18886156-0.06165074j],
          [ 0.17284879-0.09794283j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.97517033-0.0978434j , -0.19781951-0.01835606j],
          [ 0.1902295 -0.05729083j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.97517033-0.0978434j , -0.03597553-0.19538491j],
          [-0.00355858-0.19863746j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.97517033-0.0978434j ,  0.19658916+0.02867414j],
          [-0.18697379+0.0671588j ,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.97517033-0.0978434j , -0.19568459-0.03430809j],
          [ 0.18496796-0.07250074j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
