,unitary
0,"Operator([[ 0.99843817-0.02496616j, -0.04377775+0.02411277j],
          [ 0.04492818+0.02189466j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99843817-0.02496616j, -0.04967443+0.00551077j],
          [ 0.04988777+0.0030212j ,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.99843817-0.02496616j, -0.04949451+0.00694342j],
          [ 0.04977968+0.00446104j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.99843817-0.02496616j, -0.00556667-0.04966819j],
          [ 0.00307734-0.04988434j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99843817-0.02496616j, -0.04570198-0.02022984j],
          [ 0.04463379-0.0224887j ,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99843817-0.02496616j, -0.04929631-0.00823352j],
          [ 0.0488232 -0.01068702j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99843817-0.02496616j,  0.03253175+0.03794209j],
          [-0.03059478+0.03952058j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.99843817-0.02496616j, -0.04816389-0.01334756j],
          [ 0.04743659-0.01573807j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.99843817-0.02496616j, -0.04650764-0.01830183j],
          [ 0.04553481-0.02060337j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99843817-0.02496616j, -0.04962248+0.00596048j],
          [ 0.04985836+0.00347294j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
