,unitary
0,"Operator([[ 0.9318629 -0.1567647j ,  0.25466305+0.20543393j],
          [-0.17342873+0.27745062j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9318629 -0.1567647j , -0.24513873-0.21671034j],
          [ 0.16073907-0.28499004j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9318629 -0.1567647j , -0.23595431-0.22667584j],
          [ 0.14879953-0.2914019j ,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9318629 -0.1567647j , -0.32611719-0.02653207j],
          [ 0.29948555-0.13177548j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9318629 -0.1567647j ,  0.20385518+0.25592858j],
          [-0.10889589+0.30854182j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9318629 -0.1567647j , -0.27839429-0.17190983j],
          [ 0.20682263-0.25353653j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9318629 -0.1567647j , -0.12701339-0.30153602j],
          [ 0.0213612 -0.32649666j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9318629 -0.1567647j ,  0.25686507+0.20267389j],
          [-0.17641261+0.27556299j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9318629 -0.1567647j ,  0.17440864+0.27683568j],
          [-0.07422949+0.31866338j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9318629 -0.1567647j , -0.19642391-0.2616754j ],
          [ 0.09999333-0.31154085j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
