,unitary
0,"Operator([[ 0.96939523-0.10815603j,  0.15068394+0.16084003j],
          [-0.11152986+0.19009539j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.96939523-0.10815603j, -0.07720115-0.20643437j],
          [ 0.02980511-0.21837312j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.96939523-0.10815603j,  0.17737174+0.13082213j],
          [-0.14417728+0.16669756j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.96939523-0.10815603j, -0.02130101+0.21936598j],
          [ 0.06912499+0.20927709j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.96939523-0.10815603j, -0.19010924+0.11150624j],
          [ 0.2100102 +0.06686466j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.96939523-0.10815603j, -0.08392842-0.20379202j],
          [ 0.03694932-0.21727842j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.96939523-0.10815603j, -0.22032086-0.00582084j],
          [ 0.21362029-0.05423593j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.96939523-0.10815603j,  0.10587557-0.19330165j],
          [-0.14587535-0.16521364j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.96939523-0.10815603j,  0.17160389+0.13830137j],
          [-0.13690286+0.17272166j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.96939523-0.10815603j, -0.18060538+0.12632047j],
          [ 0.20400506+0.08340925j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
