,unitary
0,"Operator([[ 0.98599146-0.07408833j,  0.13586385-0.06223157j],
          [-0.14363802-0.04122954j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.98599146-0.07408833j,  0.13754886-0.05841289j],
          [-0.14473345-0.03720193j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.98599146-0.07408833j, -0.08917552+0.11991448j],
          [ 0.10609397+0.10524175j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.98599146-0.07408833j,  0.13618007+0.06153653j],
          [-0.12545501+0.08119604j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.98599146-0.07408833j, -0.08699003-0.12150922j],
          [ 0.06785512-0.13314443j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.98599146-0.07408833j, -0.14943378+0.00114104j],
          [ 0.14792631-0.02120287j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.98599146-0.07408833j,  0.14855029-0.01626549j],
          [-0.14931292+0.00611623j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.98599146-0.07408833j,  0.12162705+0.0868252j ],
          [-0.10728632+0.10402597j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.98599146-0.07408833j,  0.14566101-0.03338601j],
          [-0.14901454-0.01124381j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.98599146-0.07408833j, -0.14028607-0.05149343j],
          [ 0.13101573-0.07187931j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
