,unitary
0,"Operator([[ 0.88064867-0.19898603j, -0.29521064+0.31259103j],
          [ 0.40093133+0.15529501j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.88064867-0.19898603j,  0.34782052+0.25275158j],
          [-0.20535749+0.37774432j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.88064867-0.19898603j, -0.32879637-0.27704769j],
          [ 0.17773528-0.3915005j ,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.88064867-0.19898603j, -0.4252137 -0.06368506j],
          [ 0.35652225-0.24032137j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.88064867-0.19898603j, -0.28026177-0.32606106j],
          [ 0.11284221-0.41488445j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j, -0.36068939+0.2340206j ],
          [ 0.42626694+0.05620472j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j, -0.42995213-0.00190734j],
          [ 0.38736207-0.1865827j ,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.88064867-0.19898603j, -0.11264005+0.41493939j],
          [ 0.28010286+0.32619758j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.88064867-0.19898603j,  0.37487895+0.21054275j],
          [-0.24793514+0.35127004j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.88064867-0.19898603j,  0.20427012-0.37833344j],
          [-0.34709208-0.25375099j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
