,unitary
0,"Operator([[ 0.99230021-0.05518458j,  0.04037524-0.10327051j],
          [-0.05157717-0.09815678j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99230021-0.05518458j,  0.04192249-0.10265214j],
          [-0.05304632-0.09737066j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.99230021-0.05518458j,  0.03515293-0.10516287j],
          [-0.0465969 -0.10061653j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.99230021-0.05518458j,  0.05584618-0.09579228j],
          [-0.0661235 -0.08900921j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99230021-0.05518458j,  0.05280371-0.09750244j],
          [-0.06328942-0.09104618j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99230021-0.05518458j,  0.0587682 -0.09402796j],
          [-0.06883187-0.08693176j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99230021-0.05518458j,  0.06445029-0.09022814j],
          [-0.07405759-0.08252533j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.99230021-0.05518458j,  0.06029885-0.09305378j],
          [-0.07024507-0.08579387j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.99230021-0.05518458j,  0.06260654-0.09151709j],
          [-0.07236813-0.08401078j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99230021-0.05518458j,  0.06670973-0.0885707j ],
          [-0.07611932-0.08062758j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
