,unitary
0,"Operator([[ 0.90789321-0.17879381j, -0.37909131-0.00724342j],
          [ 0.34803849-0.15043901j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.90789321-0.17879381j, -0.0518472 +0.37559893j],
          [ 0.19038809+0.32789489j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.90789321-0.17879381j, -0.30813916-0.22093652j],
          [ 0.20136029-0.32127359j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.90789321-0.17879381j,  0.37411937+0.06162291j],
          [-0.32281925+0.19887287j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.90789321-0.17879381j,  0.15173951+0.34747347j],
          [-0.00866104+0.37906157j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.90789321-0.17879381j, -0.14180274+0.35164566j],
          [ 0.26454461+0.2716226j ,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.90789321-0.17879381j,  0.20544391+0.31867772j],
          [-0.0692736 +0.37277856j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.90789321-0.17879381j, -0.36061   +0.1171457j ],
          [ 0.37810061-0.02833054j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.90789321-0.17879381j, -0.34290223+0.16180466j],
          [ 0.37864797+0.01970788j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.90789321-0.17879381j, -0.32987878+0.18692961j],
          [ 0.37612336+0.04789475j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
