,unitary
0,"Operator([[ 0.87775053-0.20089548j, -0.03208122-0.43378083j],
          [-0.15979227-0.40455092j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.87775053-0.20089548j, 0.09704358+0.42400184j],
          [0.09704358+0.42400184j, 0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.87775053-0.20089548j,  0.42922153-0.0704549j ],
          [-0.41713674+0.12325567j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.87775053-0.20089548j, -0.13279775+0.41419775j],
          [ 0.29973909+0.31520072j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.87775053-0.20089548j,  0.20181429-0.38531287j],
          [-0.34932091-0.2591716j ,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.87775053-0.20089548j,  0.13165414-0.41456266j],
          [-0.29886806-0.31602674j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.87775053-0.20089548j, -0.11641797+0.4190965j ],
          [ 0.28712075+0.32673642j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.87775053-0.20089548j,  0.23624063-0.36521963j],
          [-0.37158014-0.22610443j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.87775053-0.20089548j, -0.21418506-0.37857598j],
          [ 0.02819481-0.43405077j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.87775053-0.20089548j,  0.22017658+0.37512303j],
          [-0.03509177+0.43354767j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
