,unitary
0,"Operator([[ 0.9827211 -0.08208352j, -0.16395081+0.02533096j],
          [ 0.16588129-0.00221885j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9827211 -0.08208352j,  0.15127115+0.06810702j],
          [-0.13787633+0.09225857j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9827211 -0.08208352j, -0.14187206+0.08598747j],
          [ 0.15417116+0.06125994j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9827211 -0.08208352j, -0.16352896+0.02792501j],
          [ 0.16589563+0.00040924j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9827211 -0.08208352j, -0.16173927+0.0369044j ],
          [ 0.16562039+0.00956111j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9827211 -0.08208352j, -0.16586376-0.00327694j],
          [ 0.1630218 -0.03074769j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9827211 -0.08208352j, -0.1655846 +0.01016199j],
          [ 0.16497597-0.01744867j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9827211 -0.08208352j, -0.16506802+0.01655519j],
          [ 0.16552716-0.01105836j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.9827211 -0.08208352j, 0.01380868+0.16532044j],
          [0.01380868+0.16532044j, 0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9827211 -0.08208352j, -0.16464919+0.02030199j],
          [ 0.16573571-0.00729399j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
