,unitary
0,"Operator([[0.97517033-0.0978434j , 0.00957262+0.19843857j],
          [0.03004185+0.1963848j , 0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.97517033-0.0978434j , -0.12122013+0.15740134j],
          [ 0.15007462+0.13018107j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.97517033-0.0978434j , -0.19715344+0.02449537j],
          [ 0.19808998-0.01516125j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.97517033-0.0978434j ,  0.01919521-0.19773985j],
          [-0.05809743-0.18998471j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.97517033-0.0978434j ,  0.06244721+0.18859971j],
          [-0.02373345+0.19724661j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.97517033-0.0978434j , -0.13242873-0.14809502j],
          [ 0.10036703-0.17145251j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.97517033-0.0978434j , -0.06224248-0.18866737j],
          [ 0.02351935-0.19727226j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.97517033-0.0978434j ,  0.16430856+0.111679j  ],
          [-0.13884614+0.14209593j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.97517033-0.0978434j ,  0.06966525+0.18605444j],
          [-0.03131327+0.19618609j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.97517033-0.0978434j , -0.15090356+0.12921927j],
          [ 0.17356744+0.09666358j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
