,unitary
0,"Operator([[ 0.95240675-0.13313589j, -0.0734889 -0.26418857j],
          [-0.00177374-0.27421355j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.95240675-0.13313589j,  0.26210534-0.08060403j],
          [-0.27416128-0.00563991j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.95240675-0.13313589j,  0.20267621+0.18471214j],
          [-0.14425543+0.23320933j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.95240675-0.13313589j,  0.09521253+0.25715908j],
          [-0.02104478+0.27341056j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.95240675-0.13313589j, -0.23706897+0.13782062j],
          [ 0.26577452+0.06752869j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.95240675-0.13313589j, -0.22535212+0.15624545j],
          [ 0.25955926+0.08846022j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.95240675-0.13313589j, -0.18458622-0.20279089j],
          [ 0.12190134-0.24563445j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.95240675-0.13313589j, -0.18715229-0.20042514j],
          [ 0.12501778-0.24406305j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.95240675-0.13313589j,  0.00291748-0.27420377j],
          [-0.07799761-0.26289274j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.95240675-0.13313589j, -0.13150517+0.24062961j],
          [ 0.19244949+0.19534434j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
