,unitary
0,"Operator([[ 0.90789321-0.17879381j, -0.17364309+0.33706196j],
          [ 0.2884779 +0.24605525j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.90789321-0.17879381j,  0.37908545-0.00754386j],
          [-0.35363982+0.13675367j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.90789321-0.17879381j, -0.33631893-0.17507788j],
          [ 0.24482369-0.28952383j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.90789321-0.17879381j, -0.34902648+0.14813239j],
          [ 0.37913094+0.00473442j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.90789321-0.17879381j, -0.35777146-0.12554787j],
          [ 0.2834542 -0.25182614j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.90789321-0.17879381j, -0.24958475+0.28542974j],
          [ 0.33917218+0.16948429j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.90789321-0.17879381j, -0.34768387+0.15125679j],
          [ 0.37907323+0.0081346j ,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.90789321-0.17879381j, -0.16212803+0.34274946j],
          [ 0.27997913+0.25568413j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.90789321-0.17879381j,  0.24387757+0.29032123j],
          [-0.11558912+0.36111195j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.90789321-0.17879381j,  0.10522205-0.36426777j],
          [-0.23548117-0.29717218j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
