,unitary
0,"Operator([[0.96939523-0.10815603j, 0.04498589+0.21575782j],
          [0.00367284+0.22036714j, 0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.96939523-0.10815603j,  0.21748478+0.03571464j],
          [-0.20426542+0.08276957j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.96939523-0.10815603j, -0.21137136+0.06242846j],
          [ 0.21993285+0.01430758j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.96939523-0.10815603j, -0.17840665-0.12940724j],
          [ 0.14549858-0.16554555j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.96939523-0.10815603j, 0.04732617+0.21525659j],
          [0.00127965+0.22039403j, 0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.96939523-0.10815603j, -0.05785858-0.2126677j ],
          [ 0.00956436-0.22019012j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 9.69395227e-01-0.10815603j, -4.86044390e-02-0.21497157j],
          [ 3.00121099e-05-0.22039774j,  9.69395227e-01-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.96939523-0.10815603j,  0.18262406+0.12338403j],
          [-0.15093979+0.16059996j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.96939523-0.10815603j, -0.21453676-0.05048907j],
          [ 0.19813364-0.09653096j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.96939523-0.10815603j,  0.09462682+0.19905007j],
          [-0.04842976+0.21501098j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
