,unitary
0,"Operator([[ 0.95240675-0.13313589j,  0.07786916-0.26293081j],
          [-0.14698492-0.23149871j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.95240675-0.13313589j, 0.03796368+0.27157868j],
          [0.03796368+0.27157868j, 0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.95240675-0.13313589j,  0.26687558-0.06303683j],
          [-0.27393141+0.01256198j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.95240675-0.13313589j, -0.19348406+0.19431968j],
          [ 0.23935348+0.1338138j ,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.95240675-0.13313589j,  0.21885049-0.16522918j],
          [-0.25577036-0.09888245j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.95240675-0.13313589j,  0.24682332-0.11947581j],
          [-0.27012446-0.04721225j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.95240675-0.13313589j, -0.18663593+0.20090607j],
          [ 0.23457397+0.1420256j ,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.95240675-0.13313589j,  0.26118222-0.0835468j ],
          [-0.27408051-0.00872302j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.95240675-0.13313589j,  0.10787482-0.25210958j],
          [-0.17287299-0.21286416j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 9.52406750e-01-0.13313589j,  7.55690623e-02+0.26360109j],
          [-3.87783712e-04+0.27421902j,  9.52406750e-01-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
