,unitary
0,"Operator([[ 0.90789321-0.17879381j, -0.14066795-0.35210114j],
          [-0.00333844-0.37914581j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.90789321-0.17879381j,  0.35601965-0.13043274j],
          [-0.37889093+0.01429514j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.90789321-0.17879381j,  0.31471686+0.21146155j],
          [-0.21103937+0.31500011j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.90789321-0.17879381j,  0.17827211+0.33463673j],
          [-0.03807966+0.37724346j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.90789321-0.17879381j, -0.35535175+0.13224152j],
          [ 0.37895873-0.01236819j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.90789321-0.17879381j, -0.27973081+0.25595578j],
          [ 0.35589189+0.13078093j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.90789321-0.17879381j, -0.19974   -0.32228345j],
          [ 0.06262844-0.37395236j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.90789321-0.17879381j, -0.31776884-0.20684693j],
          [ 0.21561314-0.31188725j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.90789321-0.17879381j, -0.18407151-0.33148207j],
          [ 0.04464215-0.37652326j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.90789321-0.17879381j, -0.16200747+0.34280646j],
          [ 0.27988919+0.25578259j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
