,unitary
0,"Operator([[ 0.99843817-0.02496616j, -0.04601106+0.01951664j],
          [ 0.04692899+0.01719266j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99843817-0.02496616j, -0.04617027+0.01913696j],
          [ 0.04706902+0.01680549j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.99843817-0.02496616j, -0.0462828 +0.01886318j],
          [ 0.04716773+0.01652643j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.99843817-0.02496616j, -0.04643658+0.01848139j],
          [ 0.04730223+0.01613743j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99843817-0.02496616j, -0.04656326+0.01815984j],
          [ 0.04741268+0.01580996j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99843817-0.02496616j, -0.04666687+0.01789191j],
          [ 0.04750277+0.01553718j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99843817-0.02496616j, -0.04678116+0.01759092j],
          [ 0.04760188+0.01523085j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.99843817-0.02496616j, -0.0468912 +0.01729547j],
          [ 0.04769701+0.01493027j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.99843817-0.02496616j, 0.00124935+0.04996355j],
          [0.00124935+0.04996355j, 0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99843817-0.02496616j, -0.04732565+0.01606862j],
          [ 0.0480696 +0.01368324j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
