,unitary
0,"Operator([[ 0.9827211 -0.08208352j, -0.16573511-0.00730764j],
          [ 0.16222624-0.0347012j ,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9827211 -0.08208352j, -0.0936141 +0.13695958j],
          [ 0.11503798+0.11953154j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9827211 -0.08208352j, -0.15738966-0.05244066j],
          [ 0.14650904-0.07782434j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.9827211 -0.08208352j, 0.01380868+0.16532044j],
          [0.01380868+0.16532044j, 0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9827211 -0.08208352j, -0.14460673+0.0813045j ],
          [ 0.15609105+0.05618818j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9827211 -0.08208352j, -0.1658547 +0.00370765j],
          [ 0.16417157-0.02385838j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9827211 -0.08208352j, -0.16494673-0.01772299j],
          [ 0.15972092-0.04484143j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[0.9827211 -0.08208352j, 0.01380868+0.16532044j],
          [0.01380868+0.16532044j, 0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9827211 -0.08208352j, -0.16296008-0.03107314j],
          [ 0.15554706-0.05767702j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9827211 -0.08208352j, -0.13622815+0.09467532j],
          [ 0.15004674+0.07076371j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
