,unitary
0,"Operator([[ 0.90789321-0.17879381j, -0.12331391-0.35854758j],
          [-0.02184091-0.37853093j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.90789321-0.17879381j,  0.17030284-0.33876191j],
          [-0.28603162-0.24889476j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.90789321-0.17879381j,  0.07122227-0.37241117j],
          [-0.20710777-0.3175989j ,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.90789321-0.17879381j, -0.06756375-0.37309225j],
          [-0.07894302-0.3708513j ,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.90789321-0.17879381j,  0.29064032-0.24349721j],
          [-0.361263  -0.11511616j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.90789321-0.17879381j,  0.18500529-0.33096183j],
          [-0.29667877-0.23610251j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.90789321-0.17879381j,  0.37145532-0.07605019j],
          [-0.37255432+0.07046959j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.90789321-0.17879381j,  0.30744405-0.22190278j],
          [-0.36862426-0.08876286j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.90789321-0.17879381j,  0.37888986-0.0143235j ],
          [-0.35602941+0.13040609j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.90789321-0.17879381j, -0.3599627 +0.11911987j],
          [ 0.37825016-0.02625834j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
