,unitary
0,"Operator([[ 0.9827211 -0.08208352j,  0.16080438-0.04078578j],
          [-0.16534235-0.01354379j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9827211 -0.08208352j,  0.15530794-0.05831783j],
          [-0.16283058-0.03174475j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9827211 -0.08208352j, -0.14508973+0.08043939j],
          [ 0.15642384+0.05525494j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9827211 -0.08208352j,  0.12428616+0.10988393j],
          [-0.10433464+0.12897988j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9827211 -0.08208352j, -0.07758846-0.1466341j ],
          [ 0.0521873 -0.15747385j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9827211 -0.08208352j, -0.16109852-0.03960802j],
          [ 0.15229539-0.0657848j ,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9827211 -0.08208352j,  0.16454135+0.02115825j],
          [-0.15875126+0.04816184j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9827211 -0.08208352j,  0.09664272+0.13483958j],
          [-0.0729342 +0.14900379j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9827211 -0.08208352j,  0.16277728-0.03201695j],
          [-0.1658332 -0.00456918j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9827211 -0.08208352j, -0.1340607 -0.09772029j],
          [ 0.11599163-0.11860636j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
