,unitary
0,"Operator([[ 0.99230021-0.05518458j, -0.10064913+0.04652644j],
          [ 0.10518745+0.0350793j ,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99230021-0.05518458j,  0.06011615-0.09317192j],
          [-0.07007659-0.08593154j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.99230021-0.05518458j, -0.05392919-0.09688446j],
          [ 0.04285384-0.10226684j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.99230021-0.05518458j, -0.10881352-0.02132074j],
          [ 0.10577843-0.0332548j ,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99230021-0.05518458j, -0.08553734-0.07055721j],
          [ 0.07718631-0.07960673j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99230021-0.05518458j, -0.09650705+0.0546017j ],
          [ 0.10196632+0.04356405j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99230021-0.05518458j, -0.11076939-0.00500997j],
          [ 0.10953081-0.01726147j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.99230021-0.05518458j, -0.09846796+0.05098057j],
          [ 0.10351362+0.03974781j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.99230021-0.05518458j,  0.03644823+0.10472098j],
          [-0.02461173+0.1081167j ,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99230021-0.05518458j,  0.02032706-0.10900352j],
          [-0.03228831-0.10607744j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
