,unitary
0,"Operator([[ 0.90789321-0.17879381j, -0.24302654-0.291034j  ],
          [ 0.11453138-0.36144882j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.90789321-0.17879381j,  0.37272231+0.06957562j],
          [-0.31851115+0.20570206j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.90789321-0.17879381j,  0.25696155+0.27880719j],
          [-0.13206179+0.35541858j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.90789321-0.17879381j, 0.10964507+0.36296094j],
          [0.03616248+0.37743206j, 0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.90789321-0.17879381j, -0.23133308+0.30041254j],
          [ 0.32796422+0.19026865j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.90789321-0.17879381j, -0.30926322+0.21936031j],
          [ 0.36934359+0.08572048j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.90789321-0.17879381j, -0.34574611-0.15563519j],
          [ 0.26091885-0.27510733j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.90789321-0.17879381j, -0.25669558-0.27905208j],
          [ 0.13172283-0.35554435j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.90789321-0.17879381j,  0.02758448-0.37815577j],
          [-0.16890651-0.33946028j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.90789321-0.17879381j, -0.19099916+0.32753932j],
          [ 0.30092741+0.23066292j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
