,unitary
0,"Operator([[ 0.90789321-0.17879381j, -0.04489349+0.37649338j],
          [ 0.18429275+0.33135913j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.90789321-0.17879381j,  0.0267333 -0.37821689j],
          [-0.16814206-0.33983957j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[0.90789321-0.17879381j, 0.04759448+0.37616147j],
          [0.09858492+0.36611979j, 0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.90789321-0.17879381j,  0.16900563+0.33941094j],
          [-0.02769491+0.3781477j ,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.90789321-0.17879381j, -0.29919006-0.23291199j],
          [ 0.18853879-0.32896172j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.90789321-0.17879381j,  0.23448316-0.29796029j],
          [-0.32994929-0.18680511j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.90789321-0.17879381j, -0.36144503+0.11454336j],
          [ 0.37788658-0.03105517j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.90789321-0.17879381j,  0.37237008+0.07143675j],
          [-0.31747956+0.20729066j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.90789321-0.17879381j, -0.31768277+0.20697909j],
          [ 0.37243999+0.0710714j ,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.90789321-0.17879381j, -0.16463285-0.34155338j],
          [ 0.02283632-0.37847218j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
