,unitary
0,"Operator([[ 0.85030065-0.2171174j ,  0.47816402+0.03475648j],
          [-0.40296527+0.25974572j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.85030065-0.2171174j ,  0.26152185+0.40181485j],
          [-0.03686671+0.47800595j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.85030065-0.2171174j , -0.33327573+0.34463913j],
          [ 0.45770577+0.1426684j ,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.85030065-0.2171174j , -0.09182297-0.47055009j],
          [-0.14501149-0.45696883j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.85030065-0.2171174j ,  0.24323837+0.41313913j],
          [-0.0153923 +0.47917838j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.85030065-0.2171174j ,  0.47906529-0.01858224j],
          [-0.42932814+0.21336868j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.85030065-0.2171174j ,  0.40771993-0.25221678j],
          [-0.47872707-0.0258697j ,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.85030065-0.2171174j ,  0.46879913+0.1003804j ],
          [-0.36328501+0.31284636j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.85030065-0.2171174j , -0.3954207 +0.27109282j],
          [ 0.47698313+0.04833155j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.85030065-0.2171174j ,  0.46842095+0.10213061j],
          [-0.36211403+0.31420101j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
