,unitary
0,"Operator([[0.9318629 -0.1567647j , 0.07562316+0.31833553j],
          [0.03269706+0.32555686j, 0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9318629 -0.1567647j ,  0.32708884-0.0083221j ],
          [-0.31180782+0.09915771j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9318629 -0.1567647j , -0.31435175+0.09077084j],
          [ 0.32674861-0.01707969j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9318629 -0.1567647j , -0.27269474-0.18081468j],
          [ 0.19852318-0.26008636j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.9318629 -0.1567647j , 0.08076319+0.31707046j],
          [0.02742603+0.32604322j, 0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9318629 -0.1567647j , -0.11794527-0.30519712j],
          [ 0.01159432-0.32698921j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9318629 -0.1567647j , -0.07567705-0.31832272j],
          [-0.03264195-0.32556239j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9318629 -0.1567647j ,  0.2903468 +0.15084796j],
          [-0.22500857+0.23754476j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9318629 -0.1567647j , -0.31679221-0.08184781j],
          [ 0.27257483-0.18099539j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9318629 -0.1567647j ,  0.17631882+0.27562301j],
          [-0.07643131+0.31814246j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
