,unitary
0,"Operator([[ 0.90789321-0.17879381j, -0.02393837-0.37840407j],
          [-0.12132497-0.35922547j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.90789321-0.17879381j, -0.11879316+0.36007065j],
          [ 0.24644755+0.28814283j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.90789321-0.17879381j, -0.3676539 +0.09270003j],
          [ 0.37534971-0.05362163j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.90789321-0.17879381j,  0.33631774-0.17508017j],
          [-0.37758869-0.03448869j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.90789321-0.17879381j,  0.27777381-0.25807828j],
          [-0.35488578-0.13348696j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.90789321-0.17879381j, -0.1693591 +0.3392347j ],
          [ 0.28533761+0.24969008j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.90789321-0.17879381j,  0.28327092+0.25203228j],
          [-0.16655866+0.34061841j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.90789321-0.17879381j, -0.37001219+0.08278689j],
          [ 0.37377324-0.06368874j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.90789321-0.17879381j, -0.37445119-0.05957342j],
          [ 0.32390338-0.19710223j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.90789321-0.17879381j,  0.03291932-0.37772875j],
          [-0.17368109-0.33704238j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
