,unitary
0,"Operator([[ 0.9827211 -0.08208352j, -0.14186525-0.0859987j ],
          [ 0.12563261-0.10834193j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9827211 -0.08208352j, -0.04101898+0.16074505j],
          [ 0.06711757+0.15171275j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9827211 -0.08208352j, -0.15296356+0.06421585j],
          [ 0.16149714+0.03794996j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9827211 -0.08208352j,  0.15905764+0.04714016j],
          [-0.14903324+0.072874j  ,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9827211 -0.08208352j,  0.16571926+0.00765848j],
          [-0.16215242+0.03504454j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9827211 -0.08208352j, -0.08132577+0.14459477j],
          [ 0.10418657+0.12909952j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[0.9827211 -0.08208352j, 0.01380868+0.16532044j],
          [0.01380868+0.16532044j, 0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9827211 -0.08208352j, -0.14092135+0.08753685j],
          [ 0.15349066+0.06294556j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9827211 -0.08208352j, -0.15842226+0.04923325j],
          [ 0.16439465+0.0222694j ,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9827211 -0.08208352j, -0.03322483-0.16253503j],
          [ 0.00580051-0.1657947j ,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
