,unitary
0,"Operator([[ 0.99376067-0.04972948j, -0.09134572+0.04028239j],
          [ 0.0949109 +0.03096179j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99376067-0.04972948j, -0.092904  +0.03654528j],
          [ 0.09608831+0.02708778j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.99376067-0.04972948j, -0.09423939+0.03294917j],
          [ 0.09705802+0.02337632j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.99376067-0.04972948j, 0.00498959+0.09970865j],
          [0.00498959+0.09970865j, 0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99376067-0.04972948j, -0.096322  +0.02624469j],
          [ 0.09846089+0.01649742j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99376067-0.04972948j, -0.09617886+0.02676451j],
          [ 0.09837035+0.01702893j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99376067-0.04972948j, -0.09604049+0.02725685j],
          [ 0.09828183+0.01753263j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[0.99376067-0.04972948j, 0.00498959+0.09970865j],
          [0.00498959+0.09970865j, 0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.99376067-0.04972948j, -0.09658735+0.02525065j],
          [ 0.09862567+0.01548186j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99376067-0.04972948j, -0.0953517 +0.02957643j],
          [ 0.09782805+0.01990938j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
