,unitary
0,"Operator([[ 0.92502524-0.16355243j, -0.11096202-0.32444774j],
          [-0.00701772-0.34282599j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.92502524-0.16355243j, 0.0597013 +0.33766057j],
          [0.0597013 +0.33766057j, 0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.92502524-0.16355243j,  0.20521239+0.27471218j],
          [-0.09857271+0.328424j  ,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.92502524-0.16355243j, -0.08812526+0.33138021j],
          [ 0.19641201+0.28107157j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.92502524-0.16355243j,  0.34025537+0.04248754j],
          [-0.30505772+0.15658446j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.92502524-0.16355243j, -0.00686928-0.34282899j],
          [-0.1111025 -0.32439966j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.92502524-0.16355243j, -0.23378833+0.25084243j],
          [ 0.30562769+0.15546903j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.92502524-0.16355243j,  0.0101694 -0.34274698j],
          [-0.12708004-0.31848009j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.92502524-0.16355243j, -0.33499439-0.07319608j],
          [ 0.28958581-0.18362724j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[0.92502524-0.16355243j, 0.0597013 +0.33766057j],
          [0.0597013 +0.33766057j, 0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
