,unitary
0,"Operator([[ 0.95240675-0.13313589j, -0.02680505-0.27290604j],
          [-0.04905856-0.26979525j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.95240675-0.13313589j, -0.16002854+0.22268158j],
          [ 0.21495778+0.17026265j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.95240675-0.13313589j, -0.26229722-0.07997742j],
          [ 0.23031128-0.14883862j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.95240675-0.13313589j,  0.23301847-0.14456352j],
          [-0.26372832-0.07512383j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.95240675-0.13313589j,  0.19286433-0.19493479j],
          [-0.23892617-0.13457527j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.95240675-0.13313589j, -0.20748716+0.1792911j ],
          [ 0.24869867+0.11552139j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.95240675-0.13313589j,  0.19603373+0.19174722j],
          [-0.13593842+0.23815324j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.95240675-0.13313589j, -0.27337109+0.02155147j],
          [ 0.26880184-0.05423829j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.95240675-0.13313589j, -0.27234292-0.03202422j],
          [ 0.2531216 -0.10547832j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.95240675-0.13313589j,  0.09252423-0.2581385j ],
          [-0.15976407-0.2228714j ,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
