num_of_intervals,total_time,drift_parameter,taylor_truncate_len,init_seed,target_state_seed,final_cost
10.0,1.0,1.0,2.0,3.0,9.0,-0.4718574666985405
10.0,1.0,1.0,2.0,4.0,9.0,-0.363996723602339
10.0,1.0,1.0,2.0,5.0,9.0,-0.47183958332973974
10.0,1.0,1.0,2.0,6.0,9.0,-0.41708493193313934
10.0,1.0,1.0,2.0,7.0,9.0,-0.41671343731397814
10.0,1.0,1.0,2.0,8.0,9.0,-0.41673319128127745
10.0,1.0,1.0,2.0,9.0,9.0,-0.44802450868998966
10.0,1.0,1.0,4.0,0.0,0.0,-0.29374499567924106
10.0,1.0,1.0,4.0,1.0,0.0,-0.3135398396938281
10.0,1.0,1.0,4.0,2.0,0.0,-0.3860093631642981
10.0,1.0,1.0,4.0,3.0,0.0,-0.3860093644966119
10.0,1.0,1.0,4.0,4.0,0.0,-0.2840373126359643
10.0,1.0,1.0,4.0,5.0,0.0,-0.32467060865017344
10.0,1.0,1.0,4.0,6.0,0.0,-0.3775227205373757
10.0,1.0,1.0,4.0,7.0,0.0,-0.2521795918211387
10.0,1.0,1.0,4.0,8.0,0.0,-0.3186664252339996
10.0,1.0,1.0,4.0,9.0,0.0,-0.22322859324956612
10.0,1.0,1.0,4.0,0.0,1.0,-0.9244129527327234
10.0,1.0,1.0,4.0,1.0,1.0,-0.9282753493662439
10.0,1.0,1.0,4.0,2.0,1.0,-0.9204076532768999
10.0,1.0,1.0,4.0,3.0,1.0,-0.9192834439847427
10.0,1.0,1.0,4.0,4.0,1.0,-0.9305606353592909
10.0,1.0,1.0,4.0,5.0,1.0,-0.927389579448123
10.0,1.0,1.0,4.0,6.0,1.0,-0.9246537936890072
10.0,1.0,1.0,4.0,7.0,1.0,-0.9298477558135021
10.0,1.0,1.0,4.0,8.0,1.0,-0.923690983292588
10.0,1.0,1.0,4.0,9.0,1.0,-0.9303280392201435
10.0,1.0,1.0,4.0,0.0,2.0,-0.7988103551972897
10.0,1.0,1.0,4.0,1.0,2.0,-0.8151502381748721
10.0,1.0,1.0,4.0,2.0,2.0,-0.8191947695771021
10.0,1.0,1.0,4.0,3.0,2.0,-0.8226666909100936
10.0,1.0,1.0,4.0,4.0,2.0,-0.8064669084866662
10.0,1.0,1.0,4.0,5.0,2.0,-0.8193895502049603
10.0,1.0,1.0,4.0,6.0,2.0,-0.8228036324306627
10.0,1.0,1.0,4.0,7.0,2.0,-0.7946323576434255
10.0,1.0,1.0,4.0,8.0,2.0,-0.8131446628466974
10.0,1.0,1.0,4.0,9.0,2.0,-0.784086723032984
10.0,1.0,1.0,4.0,0.0,3.0,-0.8280551620338228
10.0,1.0,1.0,4.0,1.0,3.0,-0.8650472604549734
10.0,1.0,1.0,4.0,2.0,3.0,-0.9333969934198459
10.0,1.0,1.0,4.0,3.0,3.0,-0.9333969938928811
10.0,1.0,1.0,4.0,4.0,3.0,-0.8097849222329493
10.0,1.0,1.0,4.0,5.0,3.0,-0.8636373918699973
10.0,1.0,1.0,4.0,6.0,3.0,-0.9280468633218562
10.0,1.0,1.0,4.0,7.0,3.0,-0.7417666467533769
10.0,1.0,1.0,4.0,8.0,3.0,-0.8713249012103412
10.0,1.0,1.0,4.0,9.0,3.0,-0.7491735495263578
10.0,1.0,1.0,4.0,0.0,4.0,-0.6523820822228072
10.0,1.0,1.0,4.0,1.0,4.0,-0.6638236558180256
10.0,1.0,1.0,4.0,2.0,4.0,-0.6585519275380809
10.0,1.0,1.0,4.0,3.0,4.0,-0.6617082294286821
10.0,1.0,1.0,4.0,4.0,4.0,-0.6585781297691771
10.0,1.0,1.0,4.0,5.0,4.0,-0.6625473549729911
10.0,1.0,1.0,4.0,6.0,4.0,-0.6564147098237066
10.0,1.0,1.0,4.0,7.0,4.0,-0.6569113458816072
10.0,1.0,1.0,4.0,8.0,4.0,-0.6650862794868976
10.0,1.0,1.0,4.0,9.0,4.0,-0.6561603157775994
10.0,1.0,1.0,4.0,0.0,5.0,-0.6291633784603093
10.0,1.0,1.0,4.0,1.0,5.0,-0.7605749092654192
10.0,1.0,1.0,4.0,2.0,5.0,-0.6578431354183727
10.0,1.0,1.0,4.0,3.0,5.0,-0.5992226246669855
10.0,1.0,1.0,4.0,4.0,5.0,-0.6578431268860828
10.0,1.0,1.0,4.0,5.0,5.0,-0.5911650003492199
10.0,1.0,1.0,4.0,6.0,5.0,-0.760574921502863
10.0,1.0,1.0,4.0,7.0,5.0,-0.7467503881568086
10.0,1.0,1.0,4.0,8.0,5.0,-0.756379865045785
10.0,1.0,1.0,4.0,9.0,5.0,-0.756379876907097
10.0,1.0,1.0,4.0,0.0,6.0,-0.3562077993470706
10.0,1.0,1.0,4.0,1.0,6.0,-0.36804120237756666
10.0,1.0,1.0,4.0,2.0,6.0,-0.3658110842777924
10.0,1.0,1.0,4.0,3.0,6.0,-0.3486533651712072
10.0,1.0,1.0,4.0,4.0,6.0,-0.3693647737172202
10.0,1.0,1.0,4.0,5.0,6.0,-0.3643918309623888
10.0,1.0,1.0,4.0,6.0,6.0,-0.373325525271585
10.0,1.0,1.0,4.0,7.0,6.0,-0.3563507606414306
10.0,1.0,1.0,4.0,8.0,6.0,-0.3734154749395374
10.0,1.0,1.0,4.0,9.0,6.0,-0.36622499068813474
10.0,1.0,1.0,4.0,0.0,7.0,-0.6100492461318269
10.0,1.0,1.0,4.0,1.0,7.0,-0.6198702562617066
10.0,1.0,1.0,4.0,2.0,7.0,-0.5283408314938284
10.0,1.0,1.0,4.0,3.0,7.0,-0.5271980456683966
10.0,1.0,1.0,4.0,4.0,7.0,-0.6214465812385809
10.0,1.0,1.0,4.0,5.0,7.0,-0.5763745487793157
10.0,1.0,1.0,4.0,6.0,7.0,-0.6629285772548941
10.0,1.0,1.0,4.0,7.0,7.0,-0.6671683135934714
10.0,1.0,1.0,4.0,8.0,7.0,-0.6659265195408417
10.0,1.0,1.0,4.0,9.0,7.0,-0.6659265213996121
10.0,1.0,1.0,4.0,0.0,8.0,-0.7123729388982366
10.0,1.0,1.0,4.0,1.0,8.0,-0.7543436074929876
10.0,1.0,1.0,4.0,2.0,8.0,-0.6762742526486069
10.0,1.0,1.0,4.0,3.0,8.0,-0.5780122520358209
10.0,1.0,1.0,4.0,4.0,8.0,-0.7463995408486473
10.0,1.0,1.0,4.0,5.0,8.0,-0.7237228088497618
10.0,1.0,1.0,4.0,6.0,8.0,-0.8146643264562173
10.0,1.0,1.0,4.0,7.0,8.0,-0.73931599198607
10.0,1.0,1.0,4.0,8.0,8.0,-0.8092828100588598
10.0,1.0,1.0,4.0,9.0,8.0,-0.8092828142350654
10.0,1.0,1.0,4.0,0.0,9.0,-0.472207265527519
10.0,1.0,1.0,4.0,1.0,9.0,-0.36076275557935383
10.0,1.0,1.0,4.0,2.0,9.0,-0.47220726525091156
10.0,1.0,1.0,4.0,3.0,9.0,-0.47220726551392844
10.0,1.0,1.0,4.0,4.0,9.0,-0.3644394498053479
10.0,1.0,1.0,4.0,5.0,9.0,-0.4722072651839399
10.0,1.0,1.0,4.0,6.0,9.0,-0.41712371697227263
10.0,1.0,1.0,4.0,7.0,9.0,-0.47220726126394424
10.0,1.0,1.0,4.0,8.0,9.0,-0.41679264034199737
10.0,1.0,1.0,4.0,9.0,9.0,-0.44803992974942725
10.0,1.0,1.0,6.0,0.0,0.0,-0.29374500688865773
10.0,1.0,1.0,6.0,1.0,0.0,-0.3135398475720677
10.0,1.0,1.0,6.0,2.0,0.0,-0.3860093732630813
10.0,1.0,1.0,6.0,3.0,0.0,-0.3860093736610513
10.0,1.0,1.0,6.0,4.0,0.0,-0.2840373193809285
10.0,1.0,1.0,6.0,5.0,0.0,-0.32467061567711775
10.0,1.0,1.0,6.0,6.0,0.0,-0.3775227317011553
10.0,1.0,1.0,6.0,7.0,0.0,-0.2521795979051399
10.0,1.0,1.0,6.0,8.0,0.0,-0.31866643282059753
10.0,1.0,1.0,6.0,9.0,0.0,-0.22322860010223494
10.0,1.0,1.0,6.0,0.0,1.0,-0.9244129594274192
10.0,1.0,1.0,6.0,1.0,1.0,-0.9282753575713859
10.0,1.0,1.0,6.0,2.0,1.0,-0.9204076556159416
10.0,1.0,1.0,6.0,3.0,1.0,-0.9192834577960803
10.0,1.0,1.0,6.0,4.0,1.0,-0.9305606438380942
10.0,1.0,1.0,6.0,5.0,1.0,-0.9273895927390196
10.0,1.0,1.0,6.0,6.0,1.0,-0.9246538008779274
10.0,1.0,1.0,6.0,7.0,1.0,-0.9298477623378851
10.0,1.0,1.0,6.0,8.0,1.0,-0.9236909896541259
10.0,1.0,1.0,6.0,9.0,1.0,-0.9303280432403503
10.0,1.0,1.0,6.0,0.0,2.0,-0.7988103666226383
10.0,1.0,1.0,6.0,1.0,2.0,-0.8151502473260623
10.0,1.0,1.0,6.0,2.0,2.0,-0.8191947827041081
10.0,1.0,1.0,6.0,3.0,2.0,-0.8226666939713639
10.0,1.0,1.0,6.0,4.0,2.0,-0.8064669238744224
10.0,1.0,1.0,6.0,5.0,2.0,-0.8193895527051965
10.0,1.0,1.0,6.0,6.0,2.0,-0.8228036340416608
10.0,1.0,1.0,6.0,7.0,2.0,-0.7946323627999456
10.0,1.0,1.0,6.0,8.0,2.0,-0.8131446721905249
10.0,1.0,1.0,6.0,9.0,2.0,-0.7840867307282109
10.0,1.0,1.0,6.0,0.0,3.0,-0.8280551697729178
10.0,1.0,1.0,6.0,1.0,3.0,-0.8650472634175421
10.0,1.0,1.0,6.0,2.0,3.0,-0.9333970017700318
10.0,1.0,1.0,6.0,3.0,3.0,-0.9333970023476453
10.0,1.0,1.0,6.0,4.0,3.0,-0.8097849271180928
10.0,1.0,1.0,6.0,5.0,3.0,-0.8636374046419137
10.0,1.0,1.0,6.0,6.0,3.0,-0.9280468713335918
10.0,1.0,1.0,6.0,7.0,3.0,-0.7417666514228227
10.0,1.0,1.0,6.0,8.0,3.0,-0.871324906252535
10.0,1.0,1.0,6.0,9.0,3.0,-0.7491735546276552
10.0,1.0,1.0,6.0,0.0,4.0,-0.6523820912060897
10.0,1.0,1.0,6.0,1.0,4.0,-0.6638236718051989
10.0,1.0,1.0,6.0,2.0,4.0,-0.6585519361809296
10.0,1.0,1.0,6.0,3.0,4.0,-0.6617082393795214
10.0,1.0,1.0,6.0,4.0,4.0,-0.6585781419923863
10.0,1.0,1.0,6.0,5.0,4.0,-0.6625473727102518
10.0,1.0,1.0,6.0,6.0,4.0,-0.6564147196859775
10.0,1.0,1.0,6.0,7.0,4.0,-0.6569113611323365
10.0,1.0,1.0,6.0,8.0,4.0,-0.6650862920213442
10.0,1.0,1.0,6.0,9.0,4.0,-0.6561603216284317
10.0,1.0,1.0,6.0,0.0,5.0,-0.6291633886364115
10.0,1.0,1.0,6.0,1.0,5.0,-0.760574924840471
10.0,1.0,1.0,6.0,2.0,5.0,-0.6578431466125562
10.0,1.0,1.0,6.0,3.0,5.0,-0.5992226346821762
10.0,1.0,1.0,6.0,4.0,5.0,-0.6578431443815421
10.0,1.0,1.0,6.0,5.0,5.0,-0.5911650038363148
10.0,1.0,1.0,6.0,6.0,5.0,-0.7605749248635308
10.0,1.0,1.0,6.0,7.0,5.0,-0.7467504022019205
10.0,1.0,1.0,6.0,8.0,5.0,-0.7563798828820413
10.0,1.0,1.0,6.0,9.0,5.0,-0.7563798831397253
10.0,1.0,1.0,6.0,0.0,6.0,-0.3562078420095099
10.0,1.0,1.0,6.0,1.0,6.0,-0.3680412374309866
10.0,1.0,1.0,6.0,2.0,6.0,-0.3658111136854868
10.0,1.0,1.0,6.0,3.0,6.0,-0.3486533912620022
10.0,1.0,1.0,6.0,4.0,6.0,-0.3693648093663395
10.0,1.0,1.0,6.0,5.0,6.0,-0.36439185927760714
10.0,1.0,1.0,6.0,6.0,6.0,-0.373325562767075
10.0,1.0,1.0,6.0,7.0,6.0,-0.35635079255120966
10.0,1.0,1.0,6.0,8.0,6.0,-0.36449965673998247
10.0,1.0,1.0,6.0,9.0,6.0,-0.36622503225401354
10.0,1.0,1.0,6.0,0.0,7.0,-0.610049250740468
10.0,1.0,1.0,6.0,1.0,7.0,-0.6198702677150875
10.0,1.0,1.0,6.0,2.0,7.0,-0.5283408452248665
10.0,1.0,1.0,6.0,3.0,7.0,-0.5271980564583335
10.0,1.0,1.0,6.0,4.0,7.0,-0.6214465927879453
10.0,1.0,1.0,6.0,5.0,7.0,-0.576374561620935
10.0,1.0,1.0,6.0,6.0,7.0,-0.6629285874307369
10.0,1.0,1.0,6.0,7.0,7.0,-0.6671683255149069
10.0,1.0,1.0,6.0,8.0,7.0,-0.665926534557149
10.0,1.0,1.0,6.0,9.0,7.0,-0.6659265353290627
10.0,1.0,1.0,6.0,0.0,8.0,-0.7123729411751074
10.0,1.0,1.0,6.0,1.0,8.0,-0.7543436102285473
10.0,1.0,1.0,6.0,2.0,8.0,-0.6762742555847794
10.0,1.0,1.0,6.0,3.0,8.0,-0.5780122533966947
10.0,1.0,1.0,6.0,4.0,8.0,-0.7463995421223668
10.0,1.0,1.0,6.0,5.0,8.0,-0.7237228108646039
10.0,1.0,1.0,6.0,6.0,8.0,-0.8146643305543646
10.0,1.0,1.0,6.0,7.0,8.0,-0.739315995355299
10.0,1.0,1.0,6.0,8.0,8.0,-0.8092828145735445
10.0,1.0,1.0,6.0,9.0,8.0,-0.8092828157259723
10.0,1.0,1.0,6.0,0.0,9.0,-0.47220726657636547
10.0,1.0,1.0,6.0,1.0,9.0,-0.3607627625048313
10.0,1.0,1.0,6.0,2.0,9.0,-0.4722072665024528
10.0,1.0,1.0,6.0,3.0,9.0,-0.4722072667432084
10.0,1.0,1.0,6.0,4.0,9.0,-0.36443945847864073
10.0,1.0,1.0,6.0,5.0,9.0,-0.4722072660525274
10.0,1.0,1.0,6.0,6.0,9.0,-0.41712372207709686
10.0,1.0,1.0,6.0,7.0,9.0,-0.4722072645970913
10.0,1.0,1.0,6.0,8.0,9.0,-0.4167926418630162
10.0,1.0,1.0,6.0,9.0,9.0,-0.4480399300602181
10.0,1.0,1.0,8.0,0.0,0.0,-0.29374500688823163
10.0,1.0,1.0,8.0,1.0,0.0,-0.31353984757215847
10.0,1.0,1.0,8.0,2.0,0.0,-0.38600937326443907
10.0,1.0,1.0,8.0,3.0,0.0,-0.3860093736627966
10.0,1.0,1.0,8.0,4.0,0.0,-0.2840373193810248
10.0,1.0,1.0,8.0,5.0,0.0,-0.32467061567709893
10.0,1.0,1.0,8.0,6.0,0.0,-0.3775227317013095
10.0,1.0,1.0,8.0,7.0,0.0,-0.252179597904337
10.0,1.0,1.0,8.0,8.0,0.0,-0.31866643282061546
10.0,1.0,1.0,8.0,9.0,0.0,-0.22322860009912515
10.0,1.0,1.0,8.0,0.0,1.0,-0.9244129594258532
10.0,1.0,1.0,8.0,1.0,1.0,-0.9282753575705674
10.0,1.0,1.0,8.0,2.0,1.0,-0.9204076556153935
10.0,1.0,1.0,8.0,3.0,1.0,-0.9192834577902862
10.0,1.0,1.0,8.0,4.0,1.0,-0.9305606438374218
10.0,1.0,1.0,8.0,5.0,1.0,-0.9273895927387112
10.0,1.0,1.0,8.0,6.0,1.0,-0.9246538008767295
10.0,1.0,1.0,8.0,7.0,1.0,-0.9298477623388838
10.0,1.0,1.0,8.0,8.0,1.0,-0.92369098965376
10.0,1.0,1.0,8.0,9.0,1.0,-0.9303280432418614
10.0,1.0,1.0,8.0,0.0,2.0,-0.7988103666202476
10.0,1.0,1.0,8.0,1.0,2.0,-0.8151502473267366
10.0,1.0,1.0,8.0,2.0,2.0,-0.8191947826975063
10.0,1.0,1.0,8.0,3.0,2.0,-0.822666693972209
10.0,1.0,1.0,8.0,4.0,2.0,-0.8064669238682185
10.0,1.0,1.0,8.0,5.0,2.0,-0.8193895527063146
10.0,1.0,1.0,8.0,6.0,2.0,-0.8228036340425472
10.0,1.0,1.0,8.0,7.0,2.0,-0.7946323628003334
10.0,1.0,1.0,8.0,8.0,2.0,-0.8131446721883244
10.0,1.0,1.0,8.0,9.0,2.0,-0.7840867307275068
10.0,1.0,1.0,8.0,0.0,3.0,-0.8280551697726013
10.0,1.0,1.0,8.0,1.0,3.0,-0.8650472634175048
10.0,1.0,1.0,8.0,2.0,3.0,-0.9333970017700056
10.0,1.0,1.0,8.0,3.0,3.0,-0.933397002347507
10.0,1.0,1.0,8.0,4.0,3.0,-0.8097849271188768
10.0,1.0,1.0,8.0,5.0,3.0,-0.8636374046376006
10.0,1.0,1.0,8.0,6.0,3.0,-0.9280468713333612
10.0,1.0,1.0,8.0,7.0,3.0,-0.7417666514233199
10.0,1.0,1.0,8.0,8.0,3.0,-0.871324906252647
10.0,1.0,1.0,8.0,9.0,3.0,-0.7491735546274099
10.0,1.0,1.0,8.0,0.0,4.0,-0.6523820912061462
10.0,1.0,1.0,8.0,1.0,4.0,-0.6638236718056889
10.0,1.0,1.0,8.0,2.0,4.0,-0.6585519361806002
10.0,1.0,1.0,8.0,3.0,4.0,-0.6617082393801346
10.0,1.0,1.0,8.0,4.0,4.0,-0.6585781419923571
10.0,1.0,1.0,8.0,5.0,4.0,-0.6625473727087963
10.0,1.0,1.0,8.0,6.0,4.0,-0.6564147196862669
10.0,1.0,1.0,8.0,7.0,4.0,-0.656911361129568
10.0,1.0,1.0,8.0,8.0,4.0,-0.6650862920237202
10.0,1.0,1.0,8.0,9.0,4.0,-0.6561603216284213
10.0,1.0,1.0,8.0,0.0,5.0,-0.6291633886376
10.0,1.0,1.0,8.0,1.0,5.0,-0.760574924839547
10.0,1.0,1.0,8.0,2.0,5.0,-0.6578431466128986
10.0,1.0,1.0,8.0,3.0,5.0,-0.5992226346810531
10.0,1.0,1.0,8.0,4.0,5.0,-0.6578431443763221
10.0,1.0,1.0,8.0,5.0,5.0,-0.591165003837437
10.0,1.0,1.0,8.0,6.0,5.0,-0.7605749248644187
10.0,1.0,1.0,8.0,7.0,5.0,-0.7467504022021457
10.0,1.0,1.0,8.0,8.0,5.0,-0.7563798828790349
10.0,1.0,1.0,8.0,9.0,5.0,-0.7563798831398992
10.0,1.0,1.0,8.0,0.0,6.0,-0.35620784200974287
10.0,1.0,1.0,8.0,1.0,6.0,-0.36804123742815925
10.0,1.0,1.0,8.0,2.0,6.0,-0.3658111136841669
10.0,1.0,1.0,8.0,3.0,6.0,-0.3486533912619041
10.0,1.0,1.0,8.0,4.0,6.0,-0.3693648093651341
10.0,1.0,1.0,8.0,5.0,6.0,-0.3643918592771764
10.0,1.0,1.0,8.0,6.0,6.0,-0.3733255627673362
10.0,1.0,1.0,8.0,7.0,6.0,-0.35635079255080365
10.0,1.0,1.0,8.0,8.0,6.0,-0.3644996567401688
10.0,1.0,1.0,8.0,9.0,6.0,-0.3662250322517817
10.0,1.0,1.0,8.0,0.0,7.0,-0.610049250743504
10.0,1.0,1.0,8.0,1.0,7.0,-0.6198702677141875
10.0,1.0,1.0,8.0,2.0,7.0,-0.5283408452246263
10.0,1.0,1.0,8.0,3.0,7.0,-0.5271980564583447
10.0,1.0,1.0,8.0,4.0,7.0,-0.6214465927869934
10.0,1.0,1.0,8.0,5.0,7.0,-0.5763745616203442
10.0,1.0,1.0,8.0,6.0,7.0,-0.6629285874346741
10.0,1.0,1.0,8.0,7.0,7.0,-0.6671683255166039
10.0,1.0,1.0,8.0,8.0,7.0,-0.665926534555679
10.0,1.0,1.0,8.0,9.0,7.0,-0.6659265353289489
10.0,1.0,1.0,8.0,0.0,8.0,-0.7123729411751994
10.0,1.0,1.0,8.0,1.0,8.0,-0.7543436102285279
10.0,1.0,1.0,8.0,2.0,8.0,-0.676274255584663
10.0,1.0,1.0,8.0,3.0,8.0,-0.5780122533965172
10.0,1.0,1.0,8.0,4.0,8.0,-0.7463995421237146
10.0,1.0,1.0,8.0,5.0,8.0,-0.7237228108653487
10.0,1.0,1.0,8.0,6.0,8.0,-0.8146643305540895
10.0,1.0,1.0,8.0,7.0,8.0,-0.7393159953549172
10.0,1.0,1.0,8.0,8.0,8.0,-0.8092828145730776
10.0,1.0,1.0,8.0,9.0,8.0,-0.8092828157259605
10.0,1.0,1.0,8.0,0.0,9.0,-0.4722072665764657
10.0,1.0,1.0,8.0,1.0,9.0,-0.3607627625108239
10.0,1.0,1.0,8.0,2.0,9.0,-0.47220726650237166
10.0,1.0,1.0,8.0,3.0,9.0,-0.47220726674313745
10.0,1.0,1.0,8.0,4.0,9.0,-0.3644394584781108
10.0,1.0,1.0,8.0,5.0,9.0,-0.4722072660528463
10.0,1.0,1.0,8.0,6.0,9.0,-0.41712372207515397
10.0,1.0,1.0,8.0,7.0,9.0,-0.47220726459442347
10.0,1.0,1.0,8.0,8.0,9.0,-0.4167926418632147
10.0,1.0,1.0,8.0,9.0,9.0,-0.44803993006021736
10.0,1.0,1.0,10.0,0.0,0.0,-0.29374500688823196
10.0,1.0,1.0,10.0,1.0,0.0,-0.3135398475721586
10.0,1.0,1.0,10.0,2.0,0.0,-0.3860093732644385
10.0,1.0,1.0,10.0,3.0,0.0,-0.3860093736627959
10.0,1.0,1.0,10.0,4.0,0.0,-0.2840373193810248
10.0,1.0,1.0,10.0,5.0,0.0,-0.32467061567709893
10.0,1.0,1.0,10.0,6.0,0.0,-0.37752273170130934
10.0,1.0,1.0,10.0,7.0,0.0,-0.2521795979043376
