,unitary
0,"Operator([[ 0.92502524-0.16355243j, -0.09526202-0.32939953j],
          [-0.02346383-0.34209407j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.92502524-0.16355243j,  0.21300551-0.26871465j],
          [-0.29223322-0.17938408j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.92502524-0.16355243j,  0.30721842+0.15230152j],
          [-0.23636874+0.24841241j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.92502524-0.16355243j,  0.16808236+0.2988766j ],
          [-0.05540785+0.3383916j ,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.92502524-0.16355243j, -0.34156193-0.03023829j],
          [ 0.31048531-0.14552587j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.92502524-0.16355243j, -0.30194918+0.162498j  ],
          [ 0.33936303+0.04910847j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.92502524-0.16355243j, -0.14037171-0.31284931j],
          [ 0.02458601-0.34201525j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.92502524-0.16355243j, -0.29090466-0.18153066j],
          [ 0.21102144-0.27027552j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.92502524-0.16355243j, -0.20210374-0.27700719j],
          [ 0.09486558-0.32951393j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.92502524-0.16355243j, -0.26759269+0.21441329j],
          [ 0.32489112+0.10965705j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
