,unitary
0,"Operator([[ 0.88064867-0.19898603j, -0.27222196-0.33280277j],
          [ 0.10268484-0.41751443j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.88064867-0.19898603j, -0.40691205+0.13887066j],
          [ 0.42708873-0.0495751j ,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.88064867-0.19898603j, -0.24913938-0.35041695j],
          [ 0.07427141-0.42349289j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.88064867-0.19898603j,  0.26809801-0.3361338j ],
          [-0.38657507-0.18820784j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.88064867-0.19898603j,  0.21311358-0.37342346j],
          [-0.35296532-0.2455157j ,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j, -0.42415103-0.07041577j],
          [ 0.3526689 -0.24594129j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j,  0.38308785+0.19520802j],
          [-0.26193981+0.34095455j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.88064867-0.19898603j, -0.4170858 -0.10441221j],
          [ 0.33167308-0.27359723j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.88064867-0.19898603j, -0.36767668+0.22288189j],
          [ 0.42778625+0.04314391j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.88064867-0.19898603j,  0.10697308-0.41643635j],
          [-0.27563007-0.32998567j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
