,unitary
0,"Operator([[ 0.95240675-0.13313589j,  0.25687321-0.09598112j],
          [-0.27334641-0.0218623j ,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.95240675-0.13313589j,  0.26702098+0.06241806j],
          [-0.23966908+0.1332477j ,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.95240675-0.13313589j,  0.27404353+0.00981638j],
          [-0.26084683+0.08458811j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.95240675-0.13313589j,  0.25097186-0.1104959j ],
          [-0.27165151-0.03743895j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.95240675-0.13313589j, 0.03796368+0.27157868j],
          [0.03796368+0.27157868j, 0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.95240675-0.13313589j, -0.0566434 -0.26830532j],
          [-0.01910239-0.27355313j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.95240675-0.13313589j, -0.26611824+0.06616119j],
          [ 0.27405985-0.00934971j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.95240675-0.13313589j,  0.2527396 -0.10639038j],
          [-0.27222568-0.03300606j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.95240675-0.13313589j, -0.23871822+0.13494381j],
          [ 0.26657167+0.06430989j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.95240675-0.13313589j,  0.14956074+0.22984299j],
          [-0.08080028+0.26204491j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
