,unitary
0,"Operator([[ 0.88064867-0.19898603j, -0.24839077+0.350948j  ],
          [ 0.37515185+0.2100561j ,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.88064867-0.19898603j,  0.41507022-0.11215699j],
          [-0.42296862+0.07720118j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.88064867-0.19898603j, -0.03195215-0.42876746j],
          [-0.15550331-0.40085059j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.88064867-0.19898603j, -0.3895378 +0.18199665j],
          [ 0.42994469-0.00316864j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.88064867-0.19898603j, -0.24880814-0.35065223j],
          [ 0.07387119-0.42356289j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[0.88064867-0.19898603j, 0.06116322+0.42558376j],
          [0.12776125+0.41053567j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j, -0.42984783+0.00965993j],
          [ 0.39224132-0.17609434j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.88064867-0.19898603j, -0.38029928+0.20058647j],
          [ 0.42959651+0.01758733j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.88064867-0.19898603j,  0.35027978+0.24933222j],
          [-0.20904801+0.37571453j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.88064867-0.19898603j,  0.04371972-0.42772779j],
          [-0.22337662-0.36737632j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
