theta
0.3475091824511012
-0.06788039372955644
-3.141592653589793
-2.8128490039081724
2.2901447426701274
3.141592653589793
1.2438817683026602
1.2883232483121043
-0.5657767969289627
1.8820312257601268
2.0410171556493943
-3.0855361243713566
2.1305492066804104
