,unitary
0,"Operator([[ 0.99230021-0.05518458j, -0.10965638+0.01644496j],
          [ 0.11080364+0.00418456j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99230021-0.05518458j, -0.1105897 -0.00805448j],
          [ 0.10901465-0.02026729j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.99230021-0.05518458j, -0.07234143-0.08403377j],
          [ 0.06257745-0.09153698j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.99230021-0.05518458j,  0.04055   -0.10320201j],
          [-0.05174326-0.09806932j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99230021-0.05518458j,  0.01520537+0.10983512j],
          [-0.0029328 +0.11084384j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99230021-0.05518458j, -0.04249159-0.10241788j],
          [ 0.0308732 -0.1064979j ,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99230021-0.05518458j, -0.01594611-0.10973003j],
          [ 0.00368063-0.11082152j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.99230021-0.05518458j,  0.0378528 +0.10422151j],
          [-0.02606303+0.10777604j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.99230021-0.05518458j, 0.01126645+0.11030877j],
          [0.00103435+0.1108778j , 0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99230021-0.05518458j, -0.10692415+0.02936296j],
          [ 0.10952065+0.01732586j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
