,unitary
0,"Operator([[ 0.99843817-0.02496616j, -0.03568393+0.03499392j],
          [ 0.0373883 +0.03316673j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99843817-0.02496616j, -0.03592769+0.03474361j],
          [ 0.03761925+0.03290455j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.99843817-0.02496616j, -0.03637393+0.03427615j],
          [ 0.03804156+0.03241538j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.99843817-0.02496616j, 0.00124935+0.04996355j],
          [0.00124935+0.04996355j, 0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.99843817-0.02496616j, 0.00124935+0.04996355j],
          [0.00124935+0.04996355j, 0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99843817-0.02496616j, -0.03733059+0.03323168j],
          [ 0.03894483+0.0313244j ,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99843817-0.02496616j, -0.03708275+0.03350801j],
          [ 0.03871111+0.03161277j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[0.99843817-0.02496616j, 0.00124935+0.04996355j],
          [0.00124935+0.04996355j, 0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.99843817-0.02496616j, 0.00124935+0.04996355j],
          [0.00124935+0.04996355j, 0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[0.99843817-0.02496616j, 0.00124935+0.04996355j],
          [0.00124935+0.04996355j, 0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
